procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 266636  14088 459908    0    0     0     0  382  133  0 19 81  0  0  0
 0  0   5936 266636  14088 459908    0    0     0     4  344  141  0 16 84  0  0  0
 0  0   5936 266536  14096 459908    0    0     0    20  391  152  0 18 82  0  0  0
 0  0   5936 266152  14096 459908    0    0     0     0  202  122  0  7 93  0  0  0
 0  0   5936 266628  14096 459908    0    0     0     0  396  144  0 20 80  0  0  0
 1  0   5936 265896  14096 459908    0    0     0     0  373  148  0 16 84  0  0  0
 0  0   5936 266628  14096 459908    0    0     0    20  319  125  0 15 85  0  0  0
 0  0   5936 266528  14104 459908    0    0     0    20  306  147  0 14 86  0  0  0
 0  0   5936 266524  14104 459912    0    0     0     4  389  138  1 17 82  0  0  0
 0  0   5936 266144  14104 459912    0    0     0     0  342  140  0 16 84  0  0  0
 0  0   5936 266612  14104 459912    0    0     0     0  337  120  0 15 85  0  0  0
 0  0   5936 266616  14104 459912    0    0     0     0  383  126  0 19 81  0  0  0
 0  0   5936 265828  14112 459904    0    0     0    16  389  146  0 19 81  0  0  0
 1  0   5936 266068  14112 459912    0    0     0     8  440  147  0 22 78  0  0  0
 0  0   5936 266604  14112 459912    0    0     0     4  563  142  0 31 69  0  0  0
 1  0   5936 266608  14112 459912    0    0     0     0  195  116  0  7 93  0  0  0
 0  0   5936 266608  14112 459912    0    0     0     0  434  134  0 22 78  0  0  0
 0  0   5936 265816  14120 459904    0    0     0    28  314  158  0 13 87  0  0  0
 0  0   5936 266604  14120 459912    0    0     0     4  340  129  0 16 84  0  0  0
 0  0   5936 266128  14120 459912    0    0     0     0  312  157  0 13 87  0  0  0
 0  0   5936 266508  14120 459912    0    0     0     4  299  119  1 14 85  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   5936 266344  14120 459916    0    0     0     0  306  137  0 13 87  0  0  0
 0  0   5936 266504  14120 459916    0    0     0     0  467  138  0 25 75  0  0  0
 0  0   5936 265804  14128 459916    0    0     0    24  152  121  0  4 96  0  0  0
 0  0   5936 266588  14128 459916    0    0     0     0  483  141  0 24 76  0  0  0
 0  0   5936 266588  14128 459916    0    0     0     0  340  129  0 17 83  0  0  0
 0  0   5936 266584  14128 459916    0    0     0     4  345  168  1 15 84  0  0  0
 1  0   5936 266112  14128 459916    0    0     0     0  313  144  0 14 86  0  0  0
 0  0   5936 265860  14136 459908    0    0     0    28  318  131  0 15 85  0  0  0
 1  0   5936 266328  14136 459916    0    0     0     4  384  158  0 17 83  0  0  0
 0  0   5936 266044  14136 459916    0    0     0     0  313  116  0 15 85  0  0  0
 0  0   5936 266580  14136 459916    0    0     0     0  202  123  0  7 93  0  0  0
 0  0   5936 265852  14136 459916    0    0     0     4  333  145  0 14 86  0  0  0
 0  0   5936 265848  14144 459920    0    0     0    16  389  168  0 19 81  0  0  0
 0  0   5936 266476  14144 459920    0    0     0     0  238  120  0  9 91  0  0  0
 1  0   5936 266032  14144 459920    0    0     0     8  354  166  1 16 83  0  0  0
 0  0   5936 266560  14144 459924    0    0     0     0  440  120  0 23 77  0  0  0
 0  0   5936 266024  14144 459924    0    0     0     0  356  166  0 15 85  0  0  0
 0  0   5936 266024  14144 459924    0    0     0     8  249  136  0 10 90  0  0  0
 0  0   5936 266080  14152 459924    0    0     0    32  198  119  0  7 93  0  0  0
 0  0   5936 266080  14152 459924    0    0     0     4  391  139  0 18 82  0  0  0
 0  0   5936 266020  14152 459924    0    0     0     0  332  142  0 16 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 266084  14152 459924    0    0     0     0  204  127  0  7 93  0  0  0
 0  0   5936 266080  14152 459924    0    0     0     0  196  117  0  7 93  0  0  0
 0  0   5936 266300  14160 459916    0    0     0    24  620  160  0 34 66  0  0  0
